"id","banque_id","commentaire","note","date_review","sentiment","langue","topic"
"954","ChIJh_LhNPLurw0RdI3MpjBNNM0","Unnecessary exchange in the context of a real estate project. The advisor sends us a list of documents to submit for study... without even providing her contact details. Don't waste your time, they are not there to do business but rather secretarial work. Service not in keeping with the image of the leading European bank!","1.0","2024-10-01 11:22:49","Positive","en","Topic 0"
"955","ChIJh_LhNPLurw0RdI3MpjBNNM0","Always friendly welcome, attentive advisors, attentive and available. I particularly appreciate their teamwork which encourages the sharing of information and allows them to always know how to respond effectively to personal requests.","5.0","2024-09-27 13:20:33","Positive","en","Topic 1"
"956","ChIJh_LhNPLurw0RdI3MpjBNNM0","I went there 02 times:
The first, their system was down and I had a check to cash, you could say it can happen.
The second time, it was today around 2:35 or 2:40 p.m. and THERE was a queue of 5 or 6 people in front of me, only one person at the cash register and I had to leave because I saw that it was going to take around 45 or 60 minutes for me to be served.
The service really leaves something to be desired.","1.0","2022-11-21 18:24:52","Positive","unknown","Topic 1"
"957","ChIJh_LhNPLurw0RdI3MpjBNNM0","1 because 0 does not exist. The counter staff responds to the customer when they have finished managing their activity on Facebook. the staff dedicated to customers preferred telephone calls with friends. Strongly online banks.","1.0","2022-03-23 18:32:36","Positive","en","Topic 3"
"958","ChIJVeARpUGLnw0RS0-jWkhiNKI","very rude people working in this bank. I would close my acct if I had one with this bank.","1.0","2021-01-04 14:38:25","Negative","en","Topic 3"
"959","ChIJVeARpUGLnw0RS0-jWkhiNKI","Incompetent staff... more than a year of waiting to get control of the mortgage on our apartment! And that we still haven't had? And most extraordinary, the director “without naming her” says that she is not responsible!!! We are still waiting, just unacceptable..PS: little advice, Avoid this agency with VERY bad image of BMCI.","1.0","2018-06-05 15:24:46","Negative","en","Topic 1"
"960","ChIJVeARpUGLnw0RS0-jWkhiNKI","The Moroccan Bank for Commerce and Industry (BMCI) is one of the most widely used financial institutions currently in Morocco because of the quality of its services and banking products offered as well as its approach to its customers, whether direct or remotely.

BMCI was actually created in 1943 but in order to have a close financial relationship between France and Morocco, the BNP Paribas Group which is a public limited company had taken it among its subsidiaries in 1964. The network being integrated into the euro zone and which currently covers more than 80 countries internationally. This had obtained through the BNP several partners throughout the world, apart from the BMCE Bank which is already established in Morocco as well as the Attijariwafa bank, the Casablanca Stock Exchange and the Banque Populaire du Maroc, we can cite a few placed in certain regions: in Burkina Faso, in Algeria, in the Comoros, in Benin in Cameroon, in Cape Verde, in China, in Gabon, in the Congo in Madagascar, in Brazil, in Togo, Cambodia, Turkey, Mauritius, Guinea, Sri Lanka, and Haiti…

The important strengths which motivated customers to be interested in opening an account with it are mainly because of its fairly reasonable prices compared to other organizations, opening an account is very easy and almost free of charge; by the diversification of the ranges of credits granted, many people are pushed to integrate into it.

Its speed in transactions is widely recognized; its attractive interest and foreign exchange rates are encouraging. Its collaboration with Western Union and other entities by acting as an intermediary in the money transfer system from inside to outside or vice versa, provides it with many advantages both in its relationships with customers and in its own turnover obtained by the commissions received.

Regarding the financial results, BMCI was able to bring out an increase of 4.5% in products in 2014 compared to those of 2013 despite the drop in the BNP Group's results of 33%. On the other hand, the operating coefficient of the said is 48% which still places it among the best Moroccan banks.

The future outlook for BMCI is flourishing in all discount and credit banking operations.","4.0","2019-03-19 22:19:18","Positive","unknown","Topic 2"
"961","ChIJVeARpUGLnw0RS0-jWkhiNKI","a good agency, located in a good place, well secured, good service","4.0","2020-01-03 00:22:51","Positive","en","Topic 0"
"963","ChIJbyJZTn7urw0RtgX_IGtqnbY","Half star ⭐️ is too much for them
This is by far the worse bank in Morocco and the worse branch in Marrakech .0 costumer services whenever you contact them you got no response, you go to the branch nobody there they always in lunch break or out so you have to wait for hours, then you get told come back tomorrow!!!
- There online banking app doesn’t work !! Log you off all the time and ask you to change your password or go to the branch!!!
- The bank card stops working every 3 months if you don’t use it the block it 🤪 so you have to go the branch to reactivate it  😵‍💫 then wait days before is fine to use again… is crazy i never seen a bank like this i could write a book about how much time and money i have waisted dealing with them !!!.
If you want to waist your time go to BMCI 👎🏽","1.0","2024-03-06 10:48:03","Negative","unknown","Topic 3"
"964","ChIJbyJZTn7urw0RtgX_IGtqnbY","We cannot carry out cash transactions because the employee is on a lunch break (at 3 p.m. while the bank closes at 4:45 p.m.) the lady in charge of customer care doesn't care, you have to wait 30 minutes for them to arrive otherwise look for another agency …
You are tarnishing the reputation of the BNP Paribas bank with your customer services","1.0","2024-09-09 17:18:03","Positive","unknown","Topic 3"
"966","ChIJbyJZTn7urw0RtgX_IGtqnbY","No respect to the customer, he could wait 2 hours to withdraw his money, if feedback, you would be treated badly, 40 minutes to send or ask for approval from your agent and more than an hour to respond!!!","1.0","2020-08-03 09:23:03","Positive","en","Topic 3"
"967","ChIJbyJZTn7urw0RtgX_IGtqnbY","Closes at 2 p.m. the guard forbids you from entering in fact it's the law of the jungle they do what they want","1.0","2019-05-22 14:14:42","Negative","en","Topic 1"
"968","ChIJTcRRzBTvrw0Rha_iWlunsK0","A bank that wants to be luxury, but no flexibility, a lot of inconsistencies in their words, as it is new to the banking market, they hide behind the exchange office when they do not have the solution, claiming not to want to take any risks to be well ranked on the banking market. Keep your money at home, you will manage it much better.","1.0","2024-03-15 19:58:35","Neutral","en","Topic 0"
"969","ChIJTcRRzBTvrw0Rha_iWlunsK0","","5.0","2025-01-26 03:58:03","Neutral","ht","Topic 0"
"970","ChIJTcRRzBTvrw0Rha_iWlunsK0","","3.0","2020-09-13 12:57:58","Neutral","ht","Topic 0"
"971","ChIJ-9WoDh6Lnw0RFijpHhfapZk","I would like to express my gratitude to CFG Bank for their outstanding services and professionalism. A special thank you to Mr. Naoufal for going above and beyond to ensure a seamless and exceptional banking experience. His willingness to go the extra mile truly set him apart. It’s reassuring to know that such committed individuals are part of the CFG team. Thank you once again, Mr. Naoufal, for your excellent service!","5.0","2024-11-11 18:26:38","Positive","en","Topic 3"
"972","ChIJ-9WoDh6Lnw0RFijpHhfapZk","Bank","5.0","2018-11-01 13:15:53","Neutral","en","Topic 2"
"973","ChIJ-9WoDh6Lnw0RFijpHhfapZk","Bad treatment, absence of most employees
Really bad service, I had the worse experience for opening a checking account","1.0","2022-03-29 14:02:03","Negative","unknown","Topic 1"
"974","ChIJ-9WoDh6Lnw0RFijpHhfapZk","","5.0","2025-03-21 23:44:08","Neutral","ht","Topic 0"
"975","ChIJ-9WoDh6Lnw0RFijpHhfapZk","","5.0","2024-10-28 16:56:47","Neutral","ht","Topic 0"
"976","ChIJ-SwZlK54DA0R_7RRaOGGNKo","This new bank opened in March 2018. CFG Bank is located directly next door to another large bank, BMCI, at the Place du Koweit (""Iberia""), and also next to La Gelateria, a popular upscale cafe and restaurant. Formerly the location was a pleasant Italian restaurant called Luigi's. The large mosque Mohammed V is directly across the street.

It is unfortunate that the designer/architect felt it necessary to partially remove the upper stone exterior since it was part of the apartment building’s original structure and destroys the building architect's design. It should not have been allowed.

That said, this bank is fairly attractive inside, though sparce and very quiet. There is a separate ATM machine outside and another one inside. I had thought about opening an account at the CFG Bank, but after an inquiry I was told by an employee that I must be a resident of Morocco.

I do have an account at a BMCI Bank and residency was not required, only my passport was necessary. CFG Bank is based in Casablanca, and as far as I know, it is the only CFG Bank in Tangier.","3.0","2018-07-07 14:53:51","Positive","unknown","Topic 3"
"977","ChIJ-SwZlK54DA0R_7RRaOGGNKo","Despite the lack of agencies, the customer service is great !","5.0","2025-01-01 08:52:27","Positive","en","Topic 1"
"978","ChIJ-SwZlK54DA0R_7RRaOGGNKo","Had some small problems with the Bank at 1st but all good now, this Bank is amazing customer service is amazing International transfers are fast.","5.0","2022-02-19 06:55:20","Positive","en","Topic 0"
"979","ChIJ-SwZlK54DA0R_7RRaOGGNKo","The experience was very bad. Even if I informed the bank that I'm passing by, nothing has been done.","1.0","2022-06-24 10:21:49","Negative","en","Topic 3"
"980","ChIJ-SwZlK54DA0R_7RRaOGGNKo","Toop agance","5.0","2024-05-06 15:25:57","Neutral","pl","Topic 3"
"981","ChIJUd5ICwbvrw0RkwChea00CUQ","This is the best Bank which I have experienced in Morocco. They are professional and friendly, they're always ready for help you, I do sincerely recommend you, by the way thank you very much to Miss Salma","5.0","2024-08-26 18:26:09","Positive","en","Topic 3"
"982","ChIJUd5ICwbvrw0RkwChea00CUQ","I had horrible experiences with Moroccan banks, such as poor customer service, delayed transactions, broken ATMs, and so on, until I heard about CFG Bank. I signed up as a client, they treated me like a princess! Every time I call their call center, they respond quickly... they even call you back if they miss your call, which is unusual for banks here. The staff are incredibly humble and friendly. I hope they open more offices across the city and country. I think their monthly charge is not expensive in comparison to what they're delivering. You want ra7t lbal you pay for it!","5.0","2023-04-10 12:29:12","Negative","en","Topic 3"
"983","ChIJUd5ICwbvrw0RkwChea00CUQ","Every other atm of the chain shows that there is a fee to get money with a foreigner creditcard. The Atm in the inside of the bank didnt show me that and I was very happy about saving the fee. In the end they still charged me a 33MAD fee. Very intransparent","1.0","2023-01-17 11:32:51","Positive","en","Topic 1"
"984","ChIJUd5ICwbvrw0RkwChea00CUQ","I was waiting for more than an hour to get served. I also asked a lady who work there to share internet code, but got ignored.","2.0","2024-01-15 17:04:16","Negative","en","Topic 3"
"985","ChIJUd5ICwbvrw0RkwChea00CUQ","Service is catastrophic. You wait for hours and when it's your turn they say yes, come back tomorrow","1.0","2024-03-26 16:45:16","Negative","en","Topic 3"
"1074","ChIJgUZcjhlFoA0R7iOzDRloxbQ","To open an account. The girl is very unpleasant. Limit it gives information.","1.0","2024-07-03 14:01:24","Negative","en","Topic 1"
"1075","ChIJgUZcjhlFoA0R7iOzDRloxbQ","Very nice.","4.0","2023-05-02 20:29:41","Positive","en","Topic 0"
"986","ChIJt1BiwDETpw0R3g5ccWNwj0E","I opened a cfg account thinking I would benefit from a decent service, but I was really disappointed. Already the advisors are haughty and if we don't have millions in the account, we aren't very well received. Also The banking application is slow, and is one of the worst on the market, even the one from cih is far better. In short, it's not worth it, you won't find the service you're hoping for and you'll waste your time and energy.","1.0","2023-06-20 22:02:49","Negative","en","Topic 1"
"987","ChIJt1BiwDETpw0R3g5ccWNwj0E","I opened my account remotely with an advisor at Casa, he was great!!! Very responsive and very accommodating!
I was in Rabat I needed to do my operations on site I went to the nearest agency (Hay riad) a real disaster!! The person who took care of me is very kind but unfortunately kindness is not everything !!Incredible waiting time! Reactivity at -0!
For a very simple transaction we had to go to the bank several times!
I think the bank is good but it depends who you end up with!","1.0","2022-04-26 12:38:43","Positive","unknown","Topic 0"
"988","ChIJt1BiwDETpw0R3g5ccWNwj0E","CFG Bank branch located in the future Ennakhil Hay Riad near the View Rabat hotel
Fast service and professional team","5.0","2022-07-03 11:36:30","Neutral","unknown","Topic 1"
"989","ChIJt1BiwDETpw0R3g5ccWNwj0E","I had an excellent experience with CFG Bank. The service was impeccable and the staff very professional. I highly recommend this bank to everyone","5.0","2023-08-27 19:31:11","Positive","en","Topic 3"
"990","ChIJt1BiwDETpw0R3g5ccWNwj0E","The worst bank I have ever seen!!! It takes 66dh per month from you for a pretty lousy service! 4 times my bank card has been swallowed by the counters because of their rotten systems! Each time they tell me that the problem will be resolved within 24 hours and always the same problem! Not forgetting an overdraft request for 2000dh which has been 1 month now since I got any response!! Without forgetting that I deposited my salary direct debit in February with them to reduce the monthly fees to 33dh and until now I have been billed for two months at 66dh! Sincerely I regret having set foot in this bank at the beginning it fascinates you with the advanced equipment but then you discover that it is a fairly materialistic bank, they need customers with millions that's why their agencies are in strategic locations.","1.0","2019-05-15 11:10:24","Negative","en","Topic 0"
"991","ChIJ2wqrkL3Spw0REE-Km34IMLc","I love your transparency and honesty. Focusing too much on Good looking and shining 🌟 Outlook while underperforming in client advisory and providing necessary information ℹ️ don't seem to be a good strategy. Can be better. You deserve better! Good luck 🤞","3.0","2021-11-09 12:03:18","Positive","en","Topic 1"
"992","ChIJ2wqrkL3Spw0REE-Km34IMLc","Complaint processing time for unsuccessful withdrawal already 1 month and still no response. Very disappointing","1.0","2025-02-06 13:00:40","Negative","en","Topic 2"
"993","ChIJ2wqrkL3Spw0REE-Km34IMLc","I would like to share my positive experience with my professional bank. The services offered are truly excellent and the staff are incredibly attentive to my needs. In particular, I would like to warmly thank the lady in the office who is always available to help me find solutions for my professional needs.

His attention and patience allowed me to resolve many problems and obtain clear answers to my questions. It is always a pleasure to do business with her and I am delighted to receive such excellent customer service.

Overall, I highly recommend this professional bank to anyone looking for quality banking services and attentive, knowledgeable staff. Thanks again to the whole team for their excellent work!","5.0","2023-04-28 02:37:32","Positive","unknown","Topic 3"
"994","ChIJ2wqrkL3Spw0REE-Km34IMLc","I should have seen the Google reviews before choosing this agency. A bank that I highly recommend, but unfortunately an agency that I strongly advise against. Not available, ZERO customer service and above all an advisor (Myriam R) who looks down on you, unprofessional and never available. She's the worst advisor I've had since opening my first bank account!!!!
In my opinion, I think she chose the wrong profession. I don't know what she can do in her life but one thing is sure not to be a bank advisor.

If I could give this agency zero stars, I would!!!","1.0","2021-06-01 14:04:56","Negative","unknown","Topic 3"
"995","ChIJ2wqrkL3Spw0REE-Km34IMLc","Horrible contact with this office, always absent, no phone answer, when they have a problem it's up to you to solve it, the ATM doesn't work, they refuse to take checks and the answer is; I quote; find another ATM that works if you want to deposit your check, we are not allowed to take it in an agency!!!
As if a business manager had the time to go around the ATMs of Casablanca to deposit a check.
I strongly advise against this bank.","1.0","2021-08-13 11:20:48","Negative","unknown","Topic 3"
"996","ChIJAZc0qAlapw0RIdDPx2in-Fw","","5.0","2025-01-04 22:50:41","Neutral","ht","Topic 0"
"997","ChIJAZc0qAlapw0RIdDPx2in-Fw","","5.0","2024-04-29 09:39:42","Neutral","ht","Topic 0"
"998","ChIJAZc0qAlapw0RIdDPx2in-Fw","","5.0","2022-09-28 12:57:17","Neutral","ht","Topic 0"
"999","ChIJjTAUzJktpg0RavDdtF00ocU","","5.0","2020-05-20 17:05:56","Neutral","ht","Topic 0"
"1000","ChIJZ6mptebSpw0R5YT8fMPuPzM","Very bad experience! Be careful, don't use ATMs!
He did not distribute my money to me even though my account was debited!
Don't count on CFG customer service to help you, they won't, they will send you to your bank when it is their ATM that is faulty.
Disappointment.","1.0","2022-08-28 18:31:24","Negative","unknown","Topic 3"
"1001","ChIJZ6mptebSpw0R5YT8fMPuPzM","","5.0","2023-11-13 05:51:28","Neutral","ht","Topic 0"
"1002","ChIJRSiDx-jSpw0R4RDOd2rr7ds","Worst service I’ve experienced at a bank. 6 cashiers and only one is actually working. When you ask a question their answer is « can’t you see we are working here ».","1.0","2023-12-28 11:20:46","Negative","en","Topic 3"
"1003","ChIJRSiDx-jSpw0R4RDOd2rr7ds","Good","4.0","2018-07-31 15:42:31","Positive","en","Topic 0"
"1004","ChIJRSiDx-jSpw0R4RDOd2rr7ds","At the beginning it was an efficient and fast bank, but over time it got worse: endless waiting, advisor who didn't answer the phone.
We see that there are staff in the offices but not at the counters to receive customers: today 1 in 5 counters is open, we are waiting.
Really disappointed that the quality of customer relations is no longer there!","1.0","2024-09-05 09:41:16","Negative","unknown","Topic 0"
"1005","ChIJRSiDx-jSpw0R4RDOd2rr7ds","A remarkable interlocutor with a lot of kindness and professionalism, Hiba ensured very good follow-up of my file! A big THANK YOU because you got me out of a difficult situation if I hadn't been able to get my card back...","5.0","2024-09-30 16:03:41","Positive","en","Topic 0"
"1006","ChIJRSiDx-jSpw0R4RDOd2rr7ds","if you have an hour to spare go there
it's the perfect image of how little transformed a very cool concept into a nightmare for customers
The average waiting time is never less than 30 minutes, but the most shocking thing is not that, it is that the management has nothing to do......
PS: better go dressed in Prada, or similar, otherwise we won't take you seriously","1.0","2024-07-25 18:48:02","Positive","unknown","Topic 1"
"1007","ChIJ4TdNue_Spw0R814ilyi3oxQ","Zero customer service.
I asked to open an account they asked for my Morocan id, I have Moroccan and American passports and driver license and none work for them . I needed Morocan ID to open an account? Morocan passport Hase everything on the ID . Plus no one can have a passport with out ID. Just forget mine back in the states.
Shame that this things happen in 2024","1.0","2024-08-12 12:17:22","Negative","unknown","Topic 1"
"1008","ChIJ4TdNue_Spw0R814ilyi3oxQ","Hard to get on the phone... Emails can take days with no answer.","1.0","2020-03-26 15:11:07","Negative","en","Topic 0"
"1009","ChIJ4TdNue_Spw0R814ilyi3oxQ","Je tiens à exprimer toute ma satisfaction et ma gratitude envers Yasmine, la meilleure conseillère avec qui j’ai eu l’occasion de traiter au sein de CFG Bank – Agence Casa Racine

Son professionnalisme, sa réactivité et son sens du service client font toute la différence. Toujours à l’écoute, elle prend le temps de comprendre les besoins et d’apporter des solutions adaptées avec une grande efficacité. Sa bienveillance et son engagement rendent chaque échange fluide et agréable.. et surtout Bon courage a toute l'équipe de l'agence CASA RACINE","5.0","2025-03-18 02:31:59","Positive","unknown","Topic 3"
"1010","ChIJ4TdNue_Spw0R814ilyi3oxQ","A big thank you to Yasmine who was very professional and efficient.","5.0","2025-03-17 15:05:32","Positive","en","Topic 0"
"1011","ChIJ4TdNue_Spw0R814ilyi3oxQ","Worst bank. You have 12,000 dh deposited in this bank. You only have the right to use 17dh for purchases by card!!!!!!!! What? You call your bank responsible for resolving this problem by appointment, the call center says there is no way to increase unlimited use. It will be resolved but oh well. Extreme stress. I RECOMMEND OTHER BANKS NOT THIS ONE. Good luck","1.0","2024-06-06 12:13:41","Positive","en","Topic 2"
"1012","ChIJ6yqKy1Brpw0RcZYFaDmLq6k","Belle architecture","4.0","2017-02-21 08:39:23","Neutral","en","Topic 3"
"1013","ChIJ6yqKy1Brpw0RcZYFaDmLq6k","I am extremely disappointed with the service offered by this agency. To certify a check, I followed their instructions and submitted an application as requested. However, they required that this request be written on letterhead, which seems unnecessary and unjustified to me in this specific case.

I had to wait a very long time for a service that was nevertheless simple. The staff was unwelcoming and unprofessional. My problem was only taken seriously after the intervention of an influential lady in the field, which is unfortunate for an ordinary customer.

As a customer, I expected more serious, rapid and respectful treatment.
This experience left me with a very negative impression, and I am now considering other banking options if improvements are not made.

I hope that the bank will take concrete measures to strengthen the quality of its services and better meet the expectations of its customers in the future.","1.0","2025-01-15 11:24:06","Negative","unknown","Topic 3"
"1014","ChIJ6yqKy1Brpw0RcZYFaDmLq6k","A somewhat amateur bank. We just keep the account until the end of the annual commitment but otherwise we no longer use it. Exhorbitant prices for a lack of information and poor service. Only the armchairs are good.","1.0","2025-03-10 10:04:04","Negative","en","Topic 2"
"1015","ChIJ6yqKy1Brpw0RcZYFaDmLq6k","warm welcome respectful hotline but nothing is done, really disgusted with this bank","1.0","2024-11-07 16:19:55","Negative","en","Topic 0"
"1016","ChIJ6yqKy1Brpw0RcZYFaDmLq6k","Horrible experience, 45 minutes to get to the checkout, 4 checkouts available, one person working. A very cold welcome.","1.0","2022-01-17 15:15:37","Neutral","en","Topic 1"
"1017","ChIJq489aKbSpw0RsCwGPHIE01o","Bad bank especially this shit agency I am disappointed with the application service always withdrawals in not possible to avoid","1.0","2024-11-23 01:00:34","Negative","en","Topic 0"
"1018","ChIJq489aKbSpw0RsCwGPHIE01o","They despise the customer who comes for less than 50,000 dirhams
With thanks to the lady who intervened to put an end to the problem","1.0","2024-08-26 13:52:37","Negative","unknown","Topic 3"
"1019","ChIJq489aKbSpw0RsCwGPHIE01o","For me it is the best bank in Morocco
Everything is handled quickly in the agency
For cash and check deposits it is 24 hours a day.
The problem is that a lot of people don't know their hours like they stay until 6 p.m. I think while most here close at 3:30 p.m.","5.0","2022-08-31 13:39:57","Positive","unknown","Topic 1"
"1020","ChIJq489aKbSpw0RsCwGPHIE01o","Very good bank for the times, impeccable service, when I have a problem or a change to make I don't even need to travel, Miss Hariri (my advisor) is very attentive and friendly and warm, I recommend.","5.0","2020-11-14 23:17:18","Positive","en","Topic 3"
"1021","ChIJq489aKbSpw0RsCwGPHIE01o","Very nice bank, I really liked it","5.0","2023-09-09 23:55:21","Positive","en","Topic 3"
"1022","ChIJjZ_CFJPSpw0RlPRSbZyUnqY","My Experience with Soukaina has been superb! Process was streamline and would 100% recommend.","5.0","2024-02-19 11:01:55","Positive","en","Topic 3"
"1023","ChIJjZ_CFJPSpw0RlPRSbZyUnqY","Very dissatisfied with the service, unfortunately I have just opened an account, and on my first operation in the ""Gauthier"" agency, really disgusted to the point of closing this account.
Really nothing to do with the palm staff. The reception really leaves something to be desired.","1.0","2025-01-21 11:17:51","Negative","unknown","Topic 1"
"1024","ChIJjZ_CFJPSpw0RlPRSbZyUnqY","Agency open until 7 p.m., very useful for people who work during the day. The staff is very friendly and the design of the agency is very pleasant. CFG Bank will definitely change the image of the Moroccan bank which until now was a little too similar to the administration...","5.0","2018-01-22 19:07:29","Positive","en","Topic 1"
"1025","ChIJjZ_CFJPSpw0RlPRSbZyUnqY","I recommend this agency and bank in general. I was accompanied by Soukaina during my stay in Casablanca and the quality of the support was excellent and very professional. I highly recommend this agency and my advisor to any foreigner who would come to settle in Casa for a more or less long period.","5.0","2023-09-02 12:26:30","Positive","en","Topic 3"
"1026","ChIJjZ_CFJPSpw0RlPRSbZyUnqY","Good morning
Particularly concerning the Gauthier agency
The security guard is very rude and racist.
It does not reflect the image sold by this bank
This led me to consider closing my account; Fortunately, the palm tree agency where I have my account domiciled, the service is impeccable.
It is regrettable that certain fathers can tarnish the image of such a company.
I appreciate the speed of the service
Closing hours but staff
Review the staff","1.0","2021-01-25 15:31:59","Negative","unknown","Topic 1"
"1027","ChIJW8vItj7Tpw0RkPxPuG_t5d0","This well be really nice building, for the best Bank in Morocco. Their service is outstanding.Great job CFG","5.0","2022-10-05 03:39:37","Positive","en","Topic 3"
"1028","ChIJW8vItj7Tpw0RkPxPuG_t5d0","","5.0","2024-11-07 10:43:42","Neutral","ht","Topic 0"
"1029","ChIJW8vItj7Tpw0RkPxPuG_t5d0","","5.0","2024-09-15 18:29:39","Neutral","ht","Topic 0"
"1030","ChIJW8vItj7Tpw0RkPxPuG_t5d0","","5.0","2024-09-03 22:58:00","Neutral","ht","Topic 0"
"1031","ChIJW8vItj7Tpw0RkPxPuG_t5d0","","5.0","2024-08-30 10:17:41","Neutral","ht","Topic 0"
"1032","ChIJRf-Vfi0tpg0R-pWKt1CkB-A","","5.0","2025-02-06 10:08:29","Neutral","ht","Topic 0"
"1033","ChIJRf-Vfi0tpg0R-pWKt1CkB-A","","5.0","2017-11-21 11:24:05","Neutral","ht","Topic 0"
"1034","ChIJRY2vfo4tpg0RDm63TBZJva8","An hour or more of waiting... service too long compared to other agencies..","2.0","2025-02-03 16:18:42","Neutral","en","Topic 3"
"1035","ChIJRY2vfo4tpg0RDm63TBZJva8","A superb agency, a quality welcome and above all professionalism. Very happy to be one of your customers!","5.0","2021-12-06 14:16:39","Positive","en","Topic 3"
"1036","ChIJRY2vfo4tpg0RDm63TBZJva8","Very average bank and very average service. A lot of waiting at the agency even for a small service...the people at reception are not pleasant. Well, it's better to go elsewhere...","2.0","2023-04-21 14:40:32","Negative","en","Topic 0"
"1037","ChIJRY2vfo4tpg0RDm63TBZJva8","The cashier who openly says that the whole team is covid and she walks around the entire agency without a mask! Total lack of respect towards customers. Lack of professional awareness","1.0","2022-04-25 13:23:26","Positive","en","Topic 1"
"1038","ChIJRY2vfo4tpg0RDm63TBZJva8","Very satisfied with the service, staff up to standard and very responsive with impeccable listening skills.","5.0","2023-11-10 17:21:50","Positive","en","Topic 0"
"1039","ChIJ2e6RcNNtpw0RAOfMHYmel6o","The front-line team does everything to satisfy customers but you have the impression that they are afraid to consult their hierarchy at the agency when they feel overwhelmed by a new operation.  Result: Lots of errors and therefore customer frustration. Service for any international operation is very poor, lack of control of this type of operation at the agency level and disconnected managers.","2.0","2024-10-01 20:42:15","Negative","en","Topic 1"
"1040","ChIJ2e6RcNNtpw0RAOfMHYmel6o","There are many different types of lagence on which there is a computer account with the banks of other countries. Donc katkoun in the face of my mother and the conseillers who had the same money with the bank, so that the sm3ch has the L9adia dial here, the lagence dialk kay t9atlou maak tay kay saybouk maak service, kay btasmou lagnce n9ia Lagent de security rojola mkaynch dik l3iba dial smh lina system tayh.
I feel free to download 3 dial banques hadouk li logo dialhoum khder (maymknch nkhser lhdra mais rah 9dam bzaf) w saybt charika diali maa li andhoum sfer w lorange (nari l3adab maa hadou may mknch)
I have a lot of money from the series and 3 la flous dialou w Kay hmouh les services imchi l cfg les banques lakhrin imken rkhes mais rah dak lwe9t li kay di3 like maahoum w douk les frais li kay zidouk fahc kat bghi dir chi virement wla chi haja rah ghady thsbha at l9a rask day3.
Lay 3z cfg ❤️","5.0","2024-10-17 10:42:10","Positive","unknown","Topic 1"
"1041","ChIJ2e6RcNNtpw0RAOfMHYmel6o","Service 0 I do not recommend it You fail in your services","1.0","2024-09-18 10:55:05","Negative","en","Topic 0"
"1042","ChIJ2e6RcNNtpw0RAOfMHYmel6o","Bad service and no one listens with a great lack of responsiveness and respect towards customers","1.0","2024-03-18 17:48:05","Neutral","en","Topic 1"
"1043","ChIJ2e6RcNNtpw0RAOfMHYmel6o","","5.0","2023-07-12 15:06:54","Neutral","ht","Topic 0"
"1044","ChIJE91hwbUNpw0RtSSwxc-Bv1g","Convenient ATM","4.0","2022-06-03 12:45:47","Neutral","ca","Topic 1"
"1045","ChIJE91hwbUNpw0RtSSwxc-Bv1g","","5.0","2020-05-15 12:56:26","Neutral","ht","Topic 0"
"1046","ChIJwz_ZbNdEoA0RYifv58sc1qc","Emolyees need to understand that they are not doing us a favor by simply doing their job , it's your job and you can't do it correctly,  very bad service hope it becomes better","1.0","2024-01-29 18:28:49","Neutral","en","Topic 3"
"1047","ChIJwz_ZbNdEoA0RYifv58sc1qc","So rude. Staff scream and insult customers!","1.0","2022-08-06 22:42:28","Negative","en","Topic 3"
"1048","ChIJwz_ZbNdEoA0RYifv58sc1qc","Service nuuuuul","1.0","2021-03-24 11:09:35","Neutral","en","Topic 3"
"1049","ChIJwz_ZbNdEoA0RYifv58sc1qc","Service 0","1.0","2022-08-25 12:07:11","Neutral","en","Topic 2"
"1050","ChIJwz_ZbNdEoA0RYifv58sc1qc","Service👎👎👎 👎","1.0","2022-03-23 16:34:07","Neutral","en","Topic 3"
"1051","ChIJP0GpWZRFoA0R5_aV3T48MxU","Times to time, there is a lot of people","3.0","2023-09-14 16:19:45","Neutral","en","Topic 0"
"1052","ChIJP0GpWZRFoA0R5_aV3T48MxU","","3.0","2023-08-17 17:46:11","Neutral","ht","Topic 0"
"1053","ChIJxe6FsdhEoA0RabJ0Dv1ztQ4","For a 3-hour service operation, the service is null (one of the following ways) in the late afternoon or in other places.
In order to make a deposit, I waited for three hours in a row, poor service, only one deposit box. It should be at least two or three boxes.","1.0","2024-05-06 14:46:48","Negative","unknown","Topic 3"
"1054","ChIJxe6FsdhEoA0RabJ0Dv1ztQ4","Service that doesn't even deserve a star. The security agent who gives priority to ""big customers"" who don't want to wait in line, the customer service representative who leaves for lunch without the slightest pressure and who takes her time leaving several people waiting knowing that they are supposed to work continuous hours. The second account manager does not answer the phone despite several calls on several successive days and does not bother to call back. I call the agency, they also don't answer, I just wish someone would explain to me what they do, they are supposed to serve the client, that's their job, and they don't do it.","1.0","2020-12-09 14:58:08","Positive","en","Topic 0"
"1055","ChIJxe6FsdhEoA0RabJ0Dv1ztQ4","I do not recommend this bank, the customer has value, lousy service.","1.0","2024-09-18 11:12:00","Negative","en","Topic 3"
"1056","ChIJxe6FsdhEoA0RabJ0Dv1ztQ4","Bad service. The employees keep talking and joking among themselves without worrying about the long queue of customers. MEDIOCRE. no respect no delicacy A CATASTROPHE. but do you take his opinions into consideration or not? service that doesn't even deserve a star!!!!!!!!!","1.0","2022-02-22 14:10:00","Negative","en","Topic 2"
