id,banque_id,auteur,commentaire,note,date_review,langue,sentiment,topic
1049,ChIJwz_ZbNdEoA0RYifv58sc1qc,Ali Mesbahi,Service 0,1.0,2022-08-25 12:07:11,en,Neutral,
1050,ChIJwz_ZbNdEoA0RYifv58sc1qc,ilyass blk,Service👎👎👎 👎,1.0,2022-03-23 16:34:07,en,Neutral,
1051,ChIJP0GpWZRFoA0R5_aV3T48MxU,Donatien Dao,"Times to time, there is a lot of people",3.0,2023-09-14 16:19:45,en,Neutral,
1052,ChIJP0GpWZRFoA0R5_aV3T48MxU,Samia Samaki,,3.0,2023-08-17 17:46:11,en,Neutral,
1053,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,hana Tokibichimbo,"For a 3-hour service operation, the service is null (one of the following ways) in the late afternoon or in other places.
In order to make a deposit, I waited for three hours in a row, poor service, only one deposit box. It should be at least two or three boxes.",1.0,2024-05-06 14:46:48,unknown,Negative,
1054,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,Marouane Berhmi,"Service that doesn't even deserve a star. The security agent who gives priority to ""big customers"" who don't want to wait in line, the customer service representative who leaves for lunch without the slightest pressure and who takes her time leaving several people waiting knowing that they are supposed to work continuous hours. The second account manager does not answer the phone despite several calls on several successive days and does not bother to call back. I call the agency, they also don't answer, I just wish someone would explain to me what they do, they are supposed to serve the client, that's their job, and they don't do it.",1.0,2020-12-09 14:58:08,en,Positive,
1055,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,Tzfgc Jlkb,"I do not recommend this bank, the customer has value, lousy service.",1.0,2024-09-18 11:12:00,en,Negative,
1056,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,Bouchra Zenkouar,Bad service. The employees keep talking and joking among themselves without worrying about the long queue of customers. MEDIOCRE. no respect no delicacy A CATASTROPHE. but do you take his opinions into consideration or not? service that doesn't even deserve a star!!!!!!!!!,1.0,2022-02-22 14:10:00,en,Negative,
1057,ChIJxe6FsdhEoA0RabJ0Dv1ztQ4,Mohamed Zaifri,"I swear to you that I have never experienced or heard bad service like this from this agency and more specifically the woman at the counter (L.H) who insists that insurance on the code30 account is mandatory and refuses to process requests for cancellation of services without directions from her manager. In simple words, that sucks!",1.0,2020-09-13 23:44:04,en,Negative,
1058,ChIJOUS66btaoA0RI9ZFcbQnS-k,ibtissam zeroual,"Worst service I have ever seen, no sense of professionalism, I wonder how they can keep this kind of substandard staff.
Despite all these comments, I see that they do not care about their reputation.",1.0,2022-05-25 10:44:43,unknown,Negative,
1059,ChIJOUS66btaoA0RI9ZFcbQnS-k,Mohamed hafidi,0/10 lack of communication and unprofessional service,1.0,2024-12-02 13:17:47,en,Negative,
1060,ChIJOUS66btaoA0RI9ZFcbQnS-k,jack ramiz,Stay away from this agency bad employee’s special the woman who’s going to be your assistant dik charfa lah y7re9 l3ro9 dmok fhad nhar,1.0,2022-01-18 14:37:43,en,Negative,
1061,ChIJOUS66btaoA0RI9ZFcbQnS-k,Giovanni Bouzoubaa,Worst humans are the employee of the bank don't know why they treat clients like that like if they hate they're work no sense of professionalism just bunch of nobies hanging there u don't deserve those posts,1.0,2021-02-01 13:36:53,en,Negative,
1062,ChIJOUS66btaoA0RI9ZFcbQnS-k,ILIAS BOUDRIKA,It's 8:35 AM and the agency is still closed,1.0,2023-04-13 08:40:31,en,Neutral,
1063,ChIJw9bQ29haoA0RxzInTJKRSxY,ثقافة تالوين,The service is incredibly bad,1.0,2022-05-12 15:03:48,en,Negative,
1064,ChIJw9bQ29haoA0RxzInTJKRSxY,Yassine .Rahmani,The worst client services ever,1.0,2021-01-30 11:57:48,en,Negative,
1065,ChIJw9bQ29haoA0RxzInTJKRSxY,Mohamed,Poor service,1.0,2023-05-04 12:08:38,en,Negative,
1066,ChIJw9bQ29haoA0RxzInTJKRSxY,A-noir,Too crowded,2.0,2023-04-05 13:06:09,en,Neutral,
1067,ChIJw9bQ29haoA0RxzInTJKRSxY,Moha trix,good staff,3.0,2017-08-29 12:10:28,en,Positive,
1068,ChIJtf6IH-NEoA0RXvHT6nJRFEY,omar benhaddouch,Service is too slow,1.0,2022-07-25 11:58:21,en,Neutral,
1069,ChIJtf6IH-NEoA0RXvHT6nJRFEY,Mak “*” ツ,Service 0 star,1.0,2022-08-08 09:07:08,en,Neutral,
1070,ChIJtf6IH-NEoA0RXvHT6nJRFEY,Alti néa,"After 2 public holidays, inability of the bank to manage customer traffic, lies about computer failures and director who suffers the system and who does not even react, suddenly withdrawal of assets and closure of the account, customer satisfaction is not their priority bank to avoid",1.0,2021-10-22 11:36:09,en,Negative,
1071,ChIJtf6IH-NEoA0RXvHT6nJRFEY,Zakaria MARZOUK,"The service is really mediocre, no professionalism on the part of the staff who take the customers for beggars, the advisors do what they want and as for the branch manager, he is just there for form!
My advice is to avoid going to this bank.",1.0,2020-03-10 09:13:02,unknown,Negative,
1072,ChIJtf6IH-NEoA0RXvHT6nJRFEY,Abdelmottalib Ghalbouni,"Frankly, the lack of professionalism and rigor in this sector is surprising.",1.0,2024-05-03 09:19:49,en,Neutral,
1073,ChIJgUZcjhlFoA0R7iOzDRloxbQ,Psycho Path,"system always down
very bad service !!!",1.0,2023-04-20 12:33:51,unknown,Negative,
1079,ChIJE7WopWFFoA0RyIeETdh_bJI,asmae CHEQROUN,Not even a single star if there were less than millions of stars it won't be enough for the bad work and behavior of the staff from the Director to the security you should win the Nobel Prize for bad service ever!! !! Messed up bunch,1.0,2023-06-12 14:43:33,en,Positive,
1080,ChIJE7WopWFFoA0RyIeETdh_bJI,Yassine Dadada,L cashier wld lklb,1.0,2025-03-06 15:16:07,en,Neutral,
1081,ChIJE7WopWFFoA0RyIeETdh_bJI,Bouchra Hm,"Bad service, employees choose the hours that suit them to work, the one called raise is always on break she leaves the agency for as long as she wants leaving the client to wait for 20 minutes until she comes back, poor communication with clients and no respect",1.0,2021-03-01 12:54:07,en,Negative,
1082,ChIJE7WopWFFoA0RyIeETdh_bJI,FERMENTED B,"the quality of service is one of the worst, if not the worst, that I have experienced
they all deserve dismissal without notice",1.0,2021-08-30 14:21:04,unknown,Negative,
1083,ChIJMQg3t-NFoA0R9TmIsPxFUJI,Dib empire,Not so bad and evrey body is nice ... Intel now best bank in moroccco as in my knowledge,4.0,2023-12-29 01:33:50,en,Positive,
1084,ChIJMQg3t-NFoA0R9TmIsPxFUJI,Nass Ima,very very bad experience,1.0,2024-11-07 13:06:28,en,Negative,
1085,ChIJMQg3t-NFoA0R9TmIsPxFUJI,hajar ayach,"Too much carelessness, employees work as they please, one hour to get 3 people through, disaster agency",1.0,2025-02-24 13:58:05,en,Negative,
1086,ChIJMQg3t-NFoA0R9TmIsPxFUJI,Tarik,"the agency does not have sufficient chairs to safeguard the dignity of its customers who stand by during a very long service, also the security agent is disrespectful to customers, I hope you improve your service.",1.0,2024-04-05 10:32:04,en,Positive,
1087,ChIJMQg3t-NFoA0R9TmIsPxFUJI,Is ka,Ga3 li ykhdm f cih bank zaml mn ghir security,1.0,2024-12-06 16:02:13,en,Positive,
1088,ChIJswFrIKFFoA0ROtLA-77abTo,Said Said,Zero service,1.0,2024-01-09 10:22:30,en,Neutral,
1089,ChIJswFrIKFFoA0ROtLA-77abTo,Youness Berrahou,,3.0,2024-09-11 21:19:34,en,Neutral,
1090,ChIJlbmfdSlEoA0RIL7FE39G3UE,DEK STER,Bad service,1.0,2023-12-04 14:10:24,en,Negative,
1091,ChIJlbmfdSlEoA0RIL7FE39G3UE,Ghizlane El Bassbassi,Service nulllll,1.0,2023-08-22 15:48:51,en,Neutral,
1092,ChIJlbmfdSlEoA0RIL7FE39G3UE,Aladdin BL,Bad service,1.0,2021-10-11 08:14:05,en,Negative,
1093,ChIJlbmfdSlEoA0RIL7FE39G3UE,achraf el achqar,"Poor level of customer relations on the part of some employees. Poor level of discipline of security agents
and also no compaitence 👎👎👎👎👎
bank is better to close it or change manager and users",1.0,2024-08-01 16:22:16,unknown,Negative,
1094,ChIJlbmfdSlEoA0RIL7FE39G3UE,Hicham Big,Very poor service👎🏽👎🏽,1.0,2024-09-18 15:37:05,en,Negative,
1095,ChIJ4_FhlZnSpw0R1kfyVE0V5Ws,Huda Ez,"My husband wanted to take out 2000dh, the sustem crashed or wtv and the 2000dh got taken out of his credit without him having even touched it!!!!!! he kept waiting for an hour, he made calls, he sent an email, and still no answers. This was the last thing we needed while I was waiting to have a surgery. What a horrible bank and what a horrible experience for people who already have too much stress and too much on their plates to deal with.",1.0,2024-05-05 19:30:55,en,Negative,
1096,ChIJ4_FhlZnSpw0R1kfyVE0V5Ws,Prosper Sunkyedong,"Very popular bank especially amongst students for what reason, i don’t know. Numerous complaints of poor costumer service. They should improve in that department ! I like their siege though.Great Architectural piece.",3.0,2018-04-02 13:59:33,en,Positive,
1097,ChIJ4_FhlZnSpw0R1kfyVE0V5Ws,Lamiaa Maghili,"One of the worst banks I've ever dealt with. Complained twice about same issue and I've been waiting for 2 month in vain, my issue is never resolved! They never reach out for an update and they never answer the phone. Not sure if they have a call center as no IVR as well, the phone keeps ringing and then it hangs up. Their customer service is useless, online banking is very basic. I do not recommend dealing with this bank at all. Worst of the worst!!",1.0,2023-07-10 13:07:47,en,Negative,
1098,ChIJ4_FhlZnSpw0R1kfyVE0V5Ws,Nassera Slp,Worst bank ever. Application is not working. Website is not working. When you call them you can't reach them. When you go to the office it takes half a day for a simple transfer. Spare yourself from the headache. Stressed ad rude employees.,1.0,2023-03-03 12:57:01,en,Negative,
1099,ChIJ4_FhlZnSpw0R1kfyVE0V5Ws,Zakaria Lemdari,"Since 3 days I tried to call the headquarter for international transfer payment so the lady in the reception of the headquarter office in casablanca she’s the only one working in this building !!??
She transfer my call to different departments just to get an answer but no one take the call ?!?!
Is like that a BANK treats their costumers ?!?!?!?
CIH BANK marketing and ads in different side of the country but in their head office casablanca no one working at all during the working day and hours .
This message is for the General Manager of this head office
Man you need to make some spot check within your teams you are paying monthly salary for GHOST.
I’m still waiting for the approval so once you read this try to give me a courtesy call so we can finalize my subject.",1.0,2021-12-22 14:44:50,unknown,Positive,
1100,ChIJ94biFWt9oA0RqZ-A5kNGUyA,Yassine Hrourou,Bad service shame there's only one cih bank in the city,1.0,2024-11-10 22:53:05,en,Negative,
1101,ChIJ94biFWt9oA0RqZ-A5kNGUyA,Ali Bouad3l,The worst in town ! I don't recommend at all,1.0,2021-03-06 15:56:02,en,Negative,
1102,ChIJ94biFWt9oA0RqZ-A5kNGUyA,Hicham Ray,"Reception is substandard. The line is long. The chairs are insufficient and are not suitable for a banking institution that crowds people standing or sitting. The sad thing is that I visited this institution twice, from two o’clock in the afternoon until approximately three-thirty. We are told that the Internet has been cut off. Work will not be resumed until the majority of citizens have withdrawn and registered their protest, publicly claiming that the work was planned",1.0,2025-02-04 18:39:13,en,Negative,
1103,ChIJ94biFWt9oA0RqZ-A5kNGUyA,anas akherraz,"Bad service, bad welcome, too long queue every day of the week.
The security guard is the manager of the agency, he was able to serve me better than the employees.
NB: 1 star because it is impossible to put 0",1.0,2023-02-05 18:32:59,unknown,Neutral,
1104,ChIJ94biFWt9oA0RqZ-A5kNGUyA,Souky's Land (Souky's Land),"Bad service, the cashier is a man who insults everyone for the second time as a customer I am dissatisfied with his service not professionalism, he behaves like in a souk which is unfortunate in a national bank, the young account manager is professional and tries each time to arrange things but still it is necessary to warn the cashier not to react in such a way again and for my part I will no longer go to this bank and I do not recommend it to you.",1.0,2020-08-07 14:58:42,en,Negative,
1105,ChIJRfYRfLTHsw0RklCPaS7V8W8,Yassine BOUKLAL,"This is now the third time I’ve visited the branch to collect my renewed Visa Gold card, but unfortunately, each time, the commercial agent in charge has not been present.",1.0,2025-01-07 09:59:40,en,Negative,
1106,ChIJRfYRfLTHsw0RklCPaS7V8W8,mohamed elouafi,"Very slow process 🐢
My kid can do better",1.0,2024-05-23 12:50:58,unknown,Positive,
1107,ChIJRfYRfLTHsw0RklCPaS7V8W8,Hamza MoustainBillah,"Horrible experience you have to wait for days to run your errands, ATM not working its grim",1.0,2023-12-26 16:59:37,en,Negative,
1108,ChIJRfYRfLTHsw0RklCPaS7V8W8,Zaka Ziko,Very bad service 👎,1.0,2024-09-03 23:31:50,en,Negative,
1109,ChIJRfYRfLTHsw0RklCPaS7V8W8,Nnnn Taywan,You have a great service ❤️👍🏻,5.0,2023-12-18 13:34:23,en,Positive,
1110,ChIJ_eBAMTo1oA0R_QMMDfGS4Bo,Laro Baro,"Zero service, an unpleasant agency, no professionalism.",1.0,2025-03-08 00:16:06,en,Negative,
1111,ChIJ_eBAMTo1oA0R_QMMDfGS4Bo,Expert dépannage électroménager,"A real disaster the manager simply lied to me so that I could return to his bank.
To cash a check he did not have cash the same day even though I could have cashed my check elsewhere he assured me that he did not.
I came back on the indicated date to collect my cash the money was not there I had to wait again.
Really avoid even fleeing.",1.0,2022-08-24 10:21:53,unknown,Negative,
1112,ChIJ_eBAMTo1oA0R_QMMDfGS4Bo,Pause Pause,"Zero one deal, the manager didn't deal",1.0,2023-08-04 17:44:10,en,Neutral,
1113,ChIJ_eBAMTo1oA0R_QMMDfGS4Bo,Hello Boheme,They keep you entertained when you don't have a job,1.0,2021-12-16 10:26:27,en,Positive,
1114,ChIJ_eBAMTo1oA0R_QMMDfGS4Bo,Imad Soukaina,Ne répondent pas au téléphone,1.0,2023-07-11 15:20:58,fr,Neutral,
1115,ChIJLfXvHT-Lnw0Rp4auVFU81P8,Badr Ghaouat,The employer are very very very bad specialy the one who change the number phone i don't know from where you get this employer he is very  rude and arrogant the session finish by lost my flight and  i hope there is good derector to found solution of this disaster finally i change agency,1.0,2022-02-08 15:37:07,en,Negative,
1116,ChIJLfXvHT-Lnw0Rp4auVFU81P8,Fatimazahra Moulouad,A slow system and one SMAL  request can take from you several days back and forward and waiting several hours,2.0,2022-07-01 17:37:28,en,Neutral,
1117,ChIJLfXvHT-Lnw0Rp4auVFU81P8,Farid “Rahli”,"I lost 5000 dh , and i never get it back , my suggestion to you is don't get any closer to this bank.",1.0,2022-01-21 16:32:03,en,Negative,
1118,ChIJLfXvHT-Lnw0Rp4auVFU81P8,Zineb,Wasted my time!,2.0,2024-08-05 13:13:45,en,Negative,
1119,ChIJLfXvHT-Lnw0Rp4auVFU81P8,Mohamed Afqir,"I closed my account, best choice ever",1.0,2019-12-25 20:29:31,en,Positive,
1120,ChIJ_zPP-Grsrw0RdkhWtvuWr20,abdellah Jayr,The staff there does not serve them quickly,1.0,2025-01-13 14:13:32,en,Neutral,
1121,ChIJ_zPP-Grsrw0RdkhWtvuWr20,Omar Jalouni,Bad bad bad services 😑. Always a waste of time. They need more staff to make services smooth and if anyone is taking a day off or holidays they should be replaced not wait till they get back .....,1.0,2022-09-21 13:31:11,en,Negative,
1122,ChIJ_zPP-Grsrw0RdkhWtvuWr20,red igneel,"Worst agency ever, 2 years with an insane amount of wait-time and yet they didnt even think about adding another cashier.
Worst customer service as well.",1.0,2022-09-12 11:19:03,unknown,Negative,
1123,ChIJ_zPP-Grsrw0RdkhWtvuWr20,Hassna namaoui,"Very slow services
All the time in all agencies the system down and network low speed it has to take more then two hours waiting my turn and two hour to process my needed service",1.0,2022-07-27 12:29:35,unknown,Negative,
1124,ChIJ_zPP-Grsrw0RdkhWtvuWr20,Abdelilah Amrani (Abdel),Really appreciate the service 😁 and it's the reason why I've requested a branch change. I recommend this branch with my eyes closed 😊,5.0,2023-05-02 15:09:38,en,Positive,
1125,ChIJxdLggUTurw0R5WoPOmvV1w0,bouchra Ahaddi,The worst agency in Marrakech.the employees are so rude  and  lacks professionalism …also the director when we went to complain about the bad treatment of the female staff he was so arrogant .,1.0,2024-11-20 14:50:14,en,Negative,
1126,ChIJxdLggUTurw0R5WoPOmvV1w0,Fateh Lahcen,"I don't know how your bank can choose your employees!! The height of coldness, disrespect and contempt in dealing with customers, I felt that I was in a prison institution.
To cih
you to re-look",1.0,2024-10-01 09:12:30,unknown,Negative,
1127,ChIJxdLggUTurw0R5WoPOmvV1w0,Edvinas Puškorius,"Careful, they're scanning cards, duplicating them and there's a camera most likely to trace your pin. They're trying to withdraw 2000MAD every day, two months after we've left the country. Don't use this ATM!!!",1.0,2024-06-09 10:59:27,en,Positive,
1128,ChIJxdLggUTurw0R5WoPOmvV1w0,Abdelkarim kouhou,"Worst banking service that i have seen so far in my life. I would like to give 0 star instead of 1 but unfortunately not available  here .The services are very poor. There is only one girl on the post banking, sometimes two people . the system is really sick.. Doesn’t work . I have been trying to put cash on my bank account, and i went there for almost 3 several  days   . sometimes they say there is no network  sometimes System doesn't  work but sometimes you may found many customers  waiting inside and outside of the agency . it's  very bad",1.0,2023-11-21 02:47:27,en,Negative,
1129,ChIJxdLggUTurw0R5WoPOmvV1w0,Moonike Naim,The network is always slow. Angry customers on a daily basis. Long waiting time because only two people work in the agency.Most ATMs are out of service.  I just opened my account with them and I plan to close it asap.,1.0,2021-01-01 10:13:04,en,Negative,
1130,ChIJ86ku0muboA0RysltSABIlHk,Sohaib Omari,Service 0,1.0,2024-11-11 10:16:55,en,Neutral,
1131,ChIJ86ku0muboA0RysltSABIlHk,khalil Elboughdadi,service null,1.0,2019-06-25 12:03:43,en,Neutral,
1132,ChIJ86ku0muboA0RysltSABIlHk,Amine Boushaq,"Substandard services at this bank. The strange thing is that only one CIH bank is located in Sidi Slimane. The manager is not there, even he is in charge, only one employee does the work of 2 employees. This is unreasonable, and until now I have filed a report with this bank. System Zero, especially in this period of Corona, customer numbers are not organized. Sometimes the employee receives a phone call in order to serve a customer at the end of the line... Please respect customers and provide service at the same level. It is unreasonable that providing a service that normally takes 10 minutes of your time while you manage it. In one hour. 5 minutes of service, 55 minutes of gossip and talk...",1.0,2020-11-14 01:10:12,en,Positive,
1133,ChIJ86ku0muboA0RysltSABIlHk,Laila Elkaouli,"It is unfortunate to note that the bank in question has service gaps, particularly due to its limited number of branches (only one branch) in a small town. Restricted branch availability can effectively hamper customer convenience, making it difficult to access banking services.

Additionally, the poor quality of service provided is a serious concern. Ineffective banking service can have a significant impact on customer satisfaction and trust in the financial institution. It is important that banks constantly strive to improve their services to meet the needs of their customers, even in geographically restricted areas.

It may be helpful to express these concerns constructively by providing specific details of negative experiences so that the bank can take corrective action. Additionally, it might be a good idea to explore other banking options available in the area that might offer more satisfactory service.",1.0,2024-02-13 12:25:15,unknown,Positive,
1134,ChIJ86ku0muboA0RysltSABIlHk,Oubakrim Imane,"Don't treat me, no, even my secretariat always feels bad about me, I always regret that I don't walk with them, I want to serve my purpose, and they don't satisfy you, because they always lose my day, and this is something that all the people of Sidi Slimane agreed upon.",1.0,2020-11-24 13:04:41,en,Negative,
1135,ChIJ0WEXlKWLnw0Rwg2QOlR1QC0,Sad Pantsu,Cih  worst bank company in morocco,1.0,2022-09-13 10:25:02,en,Negative,
1136,ChIJ0WEXlKWLnw0Rwg2QOlR1QC0,Shopkey,"I made a big mistake transferring my account to this agency, disrespectful employees",1.0,2024-12-27 19:07:42,en,Negative,
1137,ChIJ0WEXlKWLnw0Rwg2QOlR1QC0,Idrissi Med,"Not all services are available at this agency, you can only deposit money there.",1.0,2025-01-17 01:28:20,en,Neutral,
1138,ChIJ0WEXlKWLnw0Rwg2QOlR1QC0,issam jaridi,"Substandard service, especially from the withdrawal or payment department",1.0,2025-01-15 11:51:17,en,Neutral,
1139,ChIJ0WEXlKWLnw0Rwg2QOlR1QC0,El Mehdi Idrissi,"Without a doubt the worst bank in the world. The employees seem totally incompetent and their customer service is a disaster. Despite my numerous attempts to contact, they have failed to provide any response or assistance. Avoid this bank at all costs as their level of service is simply dismal",1.0,2023-09-28 16:32:56,en,Negative,
1140,ChIJG0RjB9lEoA0R609GuRXuyyw,Mliha Mohammed,.worst service ever,1.0,2024-10-07 15:31:06,en,Negative,
1141,ChIJG0RjB9lEoA0R609GuRXuyyw,Hind Bouzaidi,"As an MRE, we have been trying to make a transfer for months...today the situation is still not resolved. Impossible to communicate by phone, video or email. Ashamed",1.0,2021-07-14 11:20:53,en,Negative,
1142,ChIJG0RjB9lEoA0R609GuRXuyyw,MOHAMED AMZIL,Perfect service,4.0,2017-09-10 17:55:56,en,Positive,
1143,ChIJG0RjB9lEoA0R609GuRXuyyw,O. Mossaddeq Ben Moussa,very good offer,5.0,2017-02-15 17:43:26,en,Positive,
1144,ChIJG0RjB9lEoA0R609GuRXuyyw,Abdelkrim Lamrani (Magnanime),Banking Services,4.0,2017-09-10 19:20:52,en,Neutral,
1145,ChIJO0TFoLxaoA0R1sSmajhCJIw,Marwane Ismaili,Worst agency service I’ve ever seen,1.0,2025-03-19 02:15:26,en,Negative,
1146,ChIJO0TFoLxaoA0R1sSmajhCJIw,meb aymos,"CAM bank services were a big disappointment. The staff lacks training and empathy towards customers. Bank charges are excessive and difficult to avoid. Additionally, machines like money counters and scanners no longer work, causing even more frustration. Overall, the overall experience with this bank is very negative and I can only recommend it against it.",1.0,2024-05-20 18:45:37,en,Negative,
1147,ChIJO0TFoLxaoA0R1sSmajhCJIw,Zouhir Bes,Service client no.ghadi tandem Ila fta7ti 3ndhom,1.0,2024-08-06 15:21:29,en,Neutral,
1148,ChIJO0TFoLxaoA0R1sSmajhCJIw,Fati Bel,THE LASTEST AGENCY IN THE WORLD! They are incompetent and serious thieves.,1.0,2022-07-26 10:23:39,en,Negative,
1149,ChIJO0TFoLxaoA0R1sSmajhCJIw,Abdellah Moumy,Get more security on this page3,1.0,2021-11-12 14:32:07,en,Positive,
1150,ChIJl059iFFFoA0RMeDMhDRREWU,Aziz Benelrhazi,Ok,5.0,2023-05-15 12:56:04,it,Positive,
1151,ChIJl059iFFFoA0RMeDMhDRREWU,Consultant,Service,1.0,2020-08-11 11:36:00,en,Neutral,
1152,ChIJkweiNg5FoA0R_evEYe8f038,Serge Marin,"I have been waiting for a refund of several abusive direct debits from this bank for two years. Still nothing. And what’s more, the advisor who can’t be reached blocked me! Let justice be done.",1.0,2025-02-14 17:50:40,en,Negative,
1153,ChIJkweiNg5FoA0R_evEYe8f038,Abderrahim Fikri,"Poor service for students going to France, late transfer deadlines, communication problems....",1.0,2021-08-05 12:38:46,en,Negative,
1154,ChIJkweiNg5FoA0R_evEYe8f038,Ismail Azerdab,Bank,4.0,2024-12-10 11:46:09,en,Neutral,
1155,ChIJkweiNg5FoA0R_evEYe8f038,Mohammed SEFFAR,"Renowned bank, subsidiary of Crédit Agricole France",5.0,2017-03-21 20:43:30,en,Neutral,
1156,ChIJkweiNg5FoA0R_evEYe8f038,skazi Fechkal,Offline :/,1.0,2017-11-26 19:50:20,it,Negative,
1157,ChIJKd3DiyBboA0RUJjXzcaqQd8,Noureddine FougUp,"Nice agency and good service, they deal so well with clients , good luck",4.0,2021-06-30 14:32:10,en,Positive,
1158,ChIJKd3DiyBboA0RUJjXzcaqQd8,Morad Tj,very unpleasant staff and hellish expectations to avoid this bank,1.0,2024-08-15 14:22:05,en,Negative,
1159,ChIJvdOm4TpEoA0RKa00123HZlc,Hassan Almagribi,Agricultural loan bank,4.0,2020-01-18 18:05:57,en,Neutral,
1160,ChIJvdOm4TpEoA0RKa00123HZlc,Fateh Zaitri,,1.0,2017-09-30 20:08:50,en,Neutral,
1161,ChIJOS2KcuVEoA0Rw-agsjBFsWg,Moha trix,good staff,3.0,2017-08-29 12:37:31,en,Positive,
1162,ChIJOS2KcuVEoA0Rw-agsjBFsWg,Abdelkrim Lamrani (Magnanime),Banking services,3.0,2016-12-31 12:22:10,en,Neutral,
1163,ChIJOS2KcuVEoA0Rw-agsjBFsWg,hayati Ahmed,,4.0,2025-02-15 15:35:31,en,Neutral,
1164,ChIJOS2KcuVEoA0Rw-agsjBFsWg,Sf1 Soufiane,,1.0,2021-08-05 14:22:30,en,Neutral,
1165,ChIJOS2KcuVEoA0Rw-agsjBFsWg,rajae arafat,,5.0,2020-12-09 14:03:25,en,Neutral,
1166,ChIJISsNkB5FoA0RjmLx5tpPQ30,O. Mossaddeq Ben Moussa,be careful before signing the contract,5.0,2017-02-15 18:00:19,en,Positive,
1167,ChIJISsNkB5FoA0RjmLx5tpPQ30,aymen chmakendi,✌️,3.0,2018-02-08 11:19:54,pt,Neutral,
1168,ChIJISsNkB5FoA0RjmLx5tpPQ30,salma salma,,1.0,2020-04-26 17:48:29,en,Neutral,
1169,ChIJg_QV2OJEoA0RIB0lycIxJzE,ALI Eagle,Credit du Maroc next to the station,4.0,2022-08-18 10:02:27,en,Positive,
1170,ChIJg_QV2OJEoA0RIB0lycIxJzE,M SENTISSI,,2.0,2023-09-07 20:21:54,en,Neutral,
1171,ChIJg_QV2OJEoA0RIB0lycIxJzE,Moumen Elyamani (‫Mõümēñ مُوْمَنُ‬‎),,3.0,2018-12-03 18:58:41,en,Neutral,
1172,ChIJe7dJ2hTsrw0RDhI5DpE4ei8,Khalid Abouaymane,"The agency manager is very helpful, the employees always attentive.  You feel at home there.",5.0,2016-12-28 21:36:51,en,Positive,
1173,ChIJe7dJ2hTsrw0RDhI5DpE4ei8,ABDELHAMID SAID,,2.0,2020-11-30 17:37:33,en,Neutral,
1174,ChIJe7dJ2hTsrw0RDhI5DpE4ei8,Palaci Abdellazize,,3.0,2018-11-25 21:22:09,en,Neutral,
1175,ChIJe7dJ2hTsrw0RDhI5DpE4ei8,Abdallah MOUHSINE,,5.0,2018-04-01 20:26:59,en,Neutral,
1176,ChIJg-iMgwNMoA0RV9f35XPgs5Q,Hassan Almagribi,Bank for financial services...,4.0,2019-10-27 13:46:38,en,Neutral,
1177,ChIJg-iMgwNMoA0RV9f35XPgs5Q,Karim ZAHIRI,,5.0,2024-11-21 08:57:16,en,Neutral,
1178,ChIJnzntU9Iypg0Rpz74KhMmQjE,Azeddine KARMAOUI,"Very poor service from the agency manager
A disrespectful mR does not handle Customer requests",1.0,2023-08-04 12:30:51,unknown,Negative,
1179,ChIJnzntU9Iypg0Rpz74KhMmQjE,Marouane moudnane,Bad service😡😡,1.0,2020-08-03 18:46:42,en,Negative,
1180,ChIJnzntU9Iypg0Rpz74KhMmQjE,ABDESSAMAD,Bank,4.0,2020-02-01 13:17:20,en,Neutral,
1181,ChIJgZTmeVlrpw0Rg6ni2OYfqAA,Khalid Saidi,"Catastrophic management and total disregard for customers!
I made a transfer in December 2024, and to this day, it is still in progress! I contacted customer service several times, filed a complaint, and despite my reminders, nothing was done. I called three times, I visited the agency several times, but no one is taking the situation seriously. I even asked to speak to a customer service representative, who promised me a call back the next day… but no news since!

Faced with this incompetence, I filed a complaint with Bank Al-Maghrib, accompanied by a request for compensation. If necessary, I will take this matter to court to assert my rights. It is time for this bank to understand that we are no longer in the Morocco of the 60s and that customers are not at their mercy. Such negligence is unacceptable! I strongly advise against this bank!",1.0,2025-02-02 01:42:42,unknown,Negative,
1182,ChIJgZTmeVlrpw0Rg6ni2OYfqAA,Issam Asmagh,"I put one star because there is no ZERO. Bad service, AGGRESSIVE STAFF, the bank to avoid, scam system, with its new insurance partner Atlantasanad which never stops its withdrawals for no reason... Bunch of thieves.",1.0,2025-02-11 21:38:56,en,Negative,
1183,ChIJgZTmeVlrpw0Rg6ni2OYfqAA,Olivier Jaubert,"Null
I went there to look for my checkbook which supposedly has not yet arrived even though it is clearly indicated on the CDM website that my checkbook is in the agency. I was answered coldly without even bothering to search.
Incompetents!",1.0,2024-09-20 11:20:05,unknown,Positive,
1184,ChIJgZTmeVlrpw0Rg6ni2OYfqAA,Hakim Youssi,"Thursday May 30, 2024 at 1:30 p.m.
The “manager” literally verbally assaulted an elderly man in front of us, who was complaining about the lack of staff.
Watch your cameras.
Do what is necessary hchouma!
Agency below everything as usual.",1.0,2024-05-30 13:39:45,unknown,Negative,
